DATE_OBS,TIME_OBS,SPECIES,TREE_DESCR,MEASUREMENT_DESCR,NUM_TREES,MEAN_TRANS_RATE,MEAN_AIR_TEMP_1HR_150CM,MEAN_REL_HUM_1HR_150CM,MEAN_AIR_TEMP_3HR_240CM,MEAN_REL_HUM_3HR_240CM,MEAN_AIR_TEMP_1HR_25M,MEAN_VAPOR_PRESS_1HR_25M,MEAN_DOWN_SHRTWAVE_RAD_3HR_4M,MEAN_DOWN_SHRTWAVE_RAD_1HR_18M,MEAN_WIND_VELOCITY_1HR_18M,SAP_FLOW
1996-05-03,10,Picea mariana,Clone A-3,,1,,-3.7,81.6,,,4.0,451.0,,,,-3.0
1996-05-03,11,Picea mariana,Clone A-1,,1,,-3.4,83.8,,,4.0,444.0,,,,3.0
1996-05-03,11,Picea mariana,Clone B-1,,1,,-3.4,83.8,,,4.0,444.0,,,,-3.0
1996-05-03,11,Picea mariana,Clone B-3,,1,,-3.4,83.8,,,4.0,444.0,,,,5.0
1996-05-03,11,Picea mariana,Clone A-2,,1,,-3.4,83.8,,,4.0,444.0,,,,0.0
1996-05-03,11,Picea mariana,Clone A-3,,1,,-3.4,83.8,,,4.0,444.0,,,,-3.0
1996-05-03,12,Picea mariana,Clone A-1,,1,,-2.5,83.1,,,3.2,470.0,,,,5.0
1996-05-03,12,Picea mariana,Clone A-3,,1,,-2.5,83.1,,,3.2,470.0,,,,-5.0
1996-05-03,12,Picea mariana,Clone B-3,,1,,-2.5,83.1,,,3.2,470.0,,,,6.0
1996-05-03,12,Picea mariana,Clone B-1,,1,,-2.5,83.1,,,3.2,470.0,,,,-2.0
1996-05-03,12,Picea mariana,Clone A-2,,1,,-2.5,83.1,,,3.2,470.0,,,,-1.0
1996-05-03,13,Picea mariana,Clone A-1,,1,,-2.1,83.7,,,3.2,484.0,,,,2.0
1996-05-03,13,Picea mariana,Clone B-3,,1,,-2.1,83.7,,,3.2,484.0,,,,6.0
1996-05-03,13,Picea mariana,Clone A-3,,1,,-2.1,83.7,,,3.2,484.0,,,,-6.0
1996-05-03,13,Picea mariana,Clone B-1,,1,,-2.1,83.7,,,3.2,484.0,,,,-2.0
1996-05-03,13,Picea mariana,Clone A-2,,1,,-2.1,83.7,,,3.2,484.0,,,,4.0
1996-05-03,14,Picea mariana,Clone A-1,,1,,2.5,69.2,,,5.8,482.0,,,,7.0
1996-05-03,14,Picea mariana,Clone B-3,,1,,2.5,69.2,,,5.8,482.0,,,,11.0
1996-05-03,14,Picea mariana,Clone B-1,,1,,2.5,69.2,,,5.8,482.0,,,,-1.0
1996-05-03,14,Picea mariana,Clone A-2,,1,,2.5,69.2,,,5.8,482.0,,,,2.0
1996-05-03,14,Picea mariana,Clone A-3,,1,,2.5,69.2,,,5.8,482.0,,,,-5.0
1996-05-03,15,Picea mariana,Clone A-1,,1,,7.3,45.2,,,8.0,462.0,,,,7.0
1996-05-03,15,Picea mariana,Clone B-1,,1,,7.3,45.2,,,8.0,462.0,,,,0.0
1996-05-03,15,Picea mariana,Clone B-3,,1,,7.3,45.2,,,8.0,462.0,,,,11.0
1996-05-03,15,Picea mariana,Clone A-2,,1,,7.3,45.2,,,8.0,462.0,,,,4.0
1996-05-03,15,Picea mariana,Clone A-3,,1,,7.3,45.2,,,8.0,462.0,,,,7.0
1996-05-03,16,Picea mariana,Clone A-1,,1,,9.4,38.6,,,9.3,451.0,,,,12.0
1996-05-03,16,Picea mariana,Clone A-3,,1,,9.4,38.6,,,9.3,451.0,,,,10.0
1996-05-03,16,Picea mariana,Clone B-3,,1,,9.4,38.6,,,9.3,451.0,,,,14.0
1996-05-03,16,Picea mariana,Clone B-1,,1,,9.4,38.6,,,9.3,451.0,,,,2.0
1996-05-03,16,Picea mariana,Clone A-2,,1,,9.4,38.6,,,9.3,451.0,,,,5.0
1996-05-03,17,Picea mariana,Clone A-1,,1,,10.9,35.7,,,10.0,458.0,,,,20.0
1996-05-03,17,Picea mariana,Clone B-3,,1,,10.9,35.7,,,10.0,458.0,,,,17.0
1996-05-03,17,Picea mariana,Clone A-3,,1,,10.9,35.7,,,10.0,458.0,,,,11.0
1996-05-03,17,Picea mariana,Clone B-1,,1,,10.9,35.7,,,10.0,458.0,,,,3.0
1996-05-03,17,Picea mariana,Clone A-2,,1,,10.9,35.7,,,10.0,458.0,,,,7.0
1996-05-03,18,Picea mariana,Clone A-1,,1,,9.1,39.8,,,9.7,455.0,,,,13.0
1996-05-03,18,Picea mariana,Clone B-3,,1,,9.1,39.8,,,9.7,455.0,,,,16.0
1996-05-03,18,Picea mariana,Clone B-1,,1,,9.1,39.8,,,9.7,455.0,,,,2.0
1996-05-03,18,Picea mariana,Clone A-2,,1,,9.1,39.8,,,9.7,455.0,,,,6.0
1996-05-03,18,Picea mariana,Clone A-3,,1,,9.1,39.8,,,9.7,455.0,,,,10.0
1996-05-03,19,Picea mariana,Clone A-1,,1,,10.7,36.3,,,10.1,464.0,,,,14.0
1996-05-03,19,Picea mariana,Clone B-1,,1,,10.7,36.3,,,10.1,464.0,,,,2.0
1996-05-03,19,Picea mariana,Clone B-3,,1,,10.7,36.3,,,10.1,464.0,,,,18.0
1996-05-03,19,Picea mariana,Clone A-2,,1,,10.7,36.3,,,10.1,464.0,,,,7.0
1996-05-03,19,Picea mariana,Clone A-3,,1,,10.7,36.3,,,10.1,464.0,,,,12.0
1996-05-03,20,Picea mariana,Clone A-1,,1,,10.4,40.2,,,10.2,473.0,,,,14.0
1996-05-03,20,Picea mariana,Clone A-3,,1,,10.4,40.2,,,10.2,473.0,,,,12.0
1996-05-03,20,Picea mariana,Clone B-3,,1,,10.4,40.2,,,10.2,473.0,,,,18.0
1996-05-03,20,Picea mariana,Clone B-1,,1,,10.4,40.2,,,10.2,473.0,,,,3.0
1996-05-03,20,Picea mariana,Clone A-2,,1,,10.4,40.2,,,10.2,473.0,,,,7.0
1996-05-03,21,Picea mariana,Clone A-1,,1,,9.3,45.0,,,9.8,506.0,,,,15.0
1996-05-03,21,Picea mariana,Clone B-3,,1,,9.3,45.0,,,9.8,506.0,,,,20.0
1996-05-03,21,Picea mariana,Clone A-3,,1,,9.3,45.0,,,9.8,506.0,,,,12.0
1996-05-03,21,Picea mariana,Clone B-1,,1,,9.3,45.0,,,9.8,506.0,,,,3.0
1996-05-03,21,Picea mariana,Clone A-2,,1,,9.3,45.0,,,9.8,506.0,,,,7.0
1996-05-03,22,Picea mariana,Clone A-1,,1,,6.6,77.2,,,7.7,618.0,,,,8.0
1996-05-03,22,Picea mariana,Clone B-3,,1,,6.6,77.2,,,7.7,618.0,,,,11.0
1996-05-03,22,Picea mariana,Clone B-1,,1,,6.6,77.2,,,7.7,618.0,,,,2.0
1996-05-03,22,Picea mariana,Clone A-2,,1,,6.6,77.2,,,7.7,618.0,,,,4.0
1996-05-03,22,Picea mariana,Clone A-3,,1,,6.6,77.2,,,7.7,618.0,,,,8.0
1996-05-03,23,Picea mariana,Clone A-1,,1,,4.8,90.8,,,6.0,707.0,,,,3.0
1996-05-03,23,Picea mariana,Clone B-1,,1,,4.8,90.8,,,6.0,707.0,,,,2.0
1996-05-03,23,Picea mariana,Clone B-3,,1,,4.8,90.8,,,6.0,707.0,,,,6.0
1996-05-03,23,Picea mariana,Clone A-2,,1,,4.8,90.8,,,6.0,707.0,,,,2.0
1996-05-03,23,Picea mariana,Clone A-3,,1,,4.8,90.8,,,6.0,707.0,,,,5.0
1996-05-04,0,Picea mariana,Clone A-1,,1,,5.4,90.2,,,5.7,757.0,,,,4.0
1996-05-04,0,Picea mariana,Clone A-2,,1,,5.4,90.2,,,5.7,757.0,,,,2.0
1996-05-04,0,Picea mariana,Clone B-1,,1,,5.4,90.2,,,5.7,757.0,,,,2.0
1996-05-04,0,Picea mariana,Clone A-3,,1,,5.4,90.2,,,5.7,757.0,,,,5.0
1996-05-04,0,Picea mariana,Clone B-3,,1,,5.4,90.2,,,5.7,757.0,,,,6.0
1996-05-04,1,Picea mariana,Clone A-1,,1,,4.4,87.8,,,5.4,719.0,,,,4.0
1996-05-04,1,Picea mariana,Clone B-1,,1,,4.4,87.8,,,5.4,719.0,,,,2.0
1996-05-04,1,Picea mariana,Clone B-3,,1,,4.4,87.8,,,5.4,719.0,,,,6.0
1996-05-04,1,Picea mariana,Clone A-3,,1,,4.4,87.8,,,5.4,719.0,,,,4.0
1996-05-04,1,Picea mariana,Clone A-2,,1,,4.4,87.8,,,5.4,719.0,,,,2.0
1996-05-04,2,Picea mariana,Clone A-1,,1,,3.4,88.9,,,4.8,670.0,,,,4.0
1996-05-04,2,Picea mariana,Clone A-2,,1,,3.4,88.9,,,4.8,670.0,,,,2.0
1996-05-04,2,Picea mariana,Clone A-3,,1,,3.4,88.9,,,4.8,670.0,,,,5.0
1996-05-04,2,Picea mariana,Clone B-3,,1,,3.4,88.9,,,4.8,670.0,,,,7.0
1996-05-04,2,Picea mariana,Clone B-1,,1,,3.4,88.9,,,4.8,670.0,,,,2.0
1996-05-04,3,Picea mariana,Clone A-1,,1,,1.3,90.9,,,4.0,607.0,,,,3.0
1996-05-04,3,Picea mariana,Clone B-1,,1,,1.3,90.9,,,4.0,607.0,,,,1.0
1996-05-04,3,Picea mariana,Clone B-3,,1,,1.3,90.9,,,4.0,607.0,,,,5.0
1996-05-04,3,Picea mariana,Clone A-2,,1,,1.3,90.9,,,4.0,607.0,,,,2.0
1996-05-04,3,Picea mariana,Clone A-3,,1,,1.3,90.9,,,4.0,607.0,,,,4.0
1996-05-04,4,Picea mariana,Clone A-1,,1,,-0.5,92.1,,,2.7,565.0,,,,3.0
1996-05-04,4,Picea mariana,Clone A-3,,1,,-0.5,92.1,,,2.7,565.0,,,,4.0
1996-05-04,4,Picea mariana,Clone B-3,,1,,-0.5,92.1,,,2.7,565.0,,,,4.0
1996-05-04,4,Picea mariana,Clone B-1,,1,,-0.5,92.1,,,2.7,565.0,,,,2.0
1996-05-04,4,Picea mariana,Clone A-2,,1,,-0.5,92.1,,,2.7,565.0,,,,1.0
1996-05-04,5,Picea mariana,Clone A-1,,1,,-1.2,92.5,,,1.4,541.0,,,,3.0
1996-05-04,5,Picea mariana,Clone B-3,,1,,-1.2,92.5,,,1.4,541.0,,,,4.0
1996-05-04,5,Picea mariana,Clone A-3,,1,,-1.2,92.5,,,1.4,541.0,,,,4.0
1996-05-04,5,Picea mariana,Clone B-1,,1,,-1.2,92.5,,,1.4,541.0,,,,1.0
1996-05-04,5,Picea mariana,Clone A-2,,1,,-1.2,92.5,,,1.4,541.0,,,,2.0
1996-05-04,6,Picea mariana,Clone A-1,,1,,-1.6,92.6,,,0.5,524.0,,,,2.0
1996-05-04,6,Picea mariana,Clone B-3,,1,,-1.6,92.6,,,0.5,524.0,,,,3.0
1996-05-04,6,Picea mariana,Clone B-1,,1,,-1.6,92.6,,,0.5,524.0,,,,1.0
1996-05-04,6,Picea mariana,Clone A-2,,1,,-1.6,92.6,,,0.5,524.0,,,,0.0
1996-05-04,6,Picea mariana,Clone A-3,,1,,-1.6,92.6,,,0.5,524.0,,,,3.0
1996-05-04,7,Picea mariana,Clone A-1,,1,,-2.1,92.2,,,-0.1,513.0,,,,1.0
1996-05-04,7,Picea mariana,Clone B-1,,1,,-2.1,92.2,,,-0.1,513.0,,,,1.0
1996-05-04,7,Picea mariana,Clone B-3,,1,,-2.1,92.2,,,-0.1,513.0,,,,3.0
1996-05-04,7,Picea mariana,Clone A-2,,1,,-2.1,92.2,,,-0.1,513.0,,,,0.0
1996-05-04,7,Picea mariana,Clone A-3,,1,,-2.1,92.2,,,-0.1,513.0,,,,2.0
1996-05-04,8,Picea mariana,Clone A-1,,1,,-2.1,92.8,,,-0.3,512.0,,,,2.0
1996-05-04,8,Picea mariana,Clone A-3,,1,,-2.1,92.8,,,-0.3,512.0,,,,1.0
1996-05-04,8,Picea mariana,Clone B-3,,1,,-2.1,92.8,,,-0.3,512.0,,,,3.0
1996-05-04,8,Picea mariana,Clone B-1,,1,,-2.1,92.8,,,-0.3,512.0,,,,1.0
1996-05-04,8,Picea mariana,Clone A-2,,1,,-2.1,92.8,,,-0.3,512.0,,,,1.0
1996-05-04,9,Picea mariana,Clone A-1,,1,,-1.6,93.3,,,-0.6,522.0,,,,2.0
1996-05-04,9,Picea mariana,Clone B-3,,1,,-1.6,93.3,,,-0.6,522.0,,,,4.0
1996-05-04,9,Picea mariana,Clone A-3,,1,,-1.6,93.3,,,-0.6,522.0,,,,1.0
1996-05-04,9,Picea mariana,Clone B-1,,1,,-1.6,93.3,,,-0.6,522.0,,,,1.0
1996-05-04,9,Picea mariana,Clone A-2,,1,,-1.6,93.3,,,-0.6,522.0,,,,1.0
1996-05-04,10,Picea mariana,Clone A-1,,1,,-1.2,93.4,,,-0.8,528.0,,,,3.0
1996-05-04,10,Picea mariana,Clone B-3,,1,,-1.2,93.4,,,-0.8,528.0,,,,3.0
1996-05-04,10,Picea mariana,Clone B-1,,1,,-1.2,93.4,,,-0.8,528.0,,,,1.0
1996-05-04,10,Picea mariana,Clone A-2,,1,,-1.2,93.4,,,-0.8,528.0,,,,1.0
1996-05-04,10,Picea mariana,Clone A-3,,1,,-1.2,93.4,,,-0.8,528.0,,,,0.0
1996-05-04,11,Picea mariana,Clone A-1,,1,,-0.8,93.5,,,-0.4,541.0,,,,2.0
1996-05-04,11,Picea mariana,Clone B-1,,1,,-0.8,93.5,,,-0.4,541.0,,,,2.0
1996-05-04,11,Picea mariana,Clone B-3,,1,,-0.8,93.5,,,-0.4,541.0,,,,3.0
1996-05-04,11,Picea mariana,Clone A-2,,1,,-0.8,93.5,,,-0.4,541.0,,,,1.0
1996-05-04,11,Picea mariana,Clone A-3,,1,,-0.8,93.5,,,-0.4,541.0,,,,0.0
1996-05-04,12,Picea mariana,Clone A-1,,1,,-0.8,92.0,,,-0.6,535.0,,,,2.0
1996-05-04,12,Picea mariana,Clone A-3,,1,,-0.8,92.0,,,-0.6,535.0,,,,1.0
1996-05-04,12,Picea mariana,Clone B-3,,1,,-0.8,92.0,,,-0.6,535.0,,,,2.0
1996-05-04,12,Picea mariana,Clone B-1,,1,,-0.8,92.0,,,-0.6,535.0,,,,2.0
1996-05-04,12,Picea mariana,Clone A-2,,1,,-0.8,92.0,,,-0.6,535.0,,,,0.0
1996-05-04,13,Picea mariana,Clone A-1,,1,,-0.7,90.5,,,-0.4,535.0,,,,1.0
1996-05-04,13,Picea mariana,Clone B-3,,1,,-0.7,90.5,,,-0.4,535.0,,,,2.0
1996-05-04,13,Picea mariana,Clone A-3,,1,,-0.7,90.5,,,-0.4,535.0,,,,1.0
1996-05-04,13,Picea mariana,Clone B-1,,1,,-0.7,90.5,,,-0.4,535.0,,,,1.0
1996-05-04,13,Picea mariana,Clone A-2,,1,,-0.7,90.5,,,-0.4,535.0,,,,0.0
1996-05-04,14,Picea mariana,Clone A-1,,1,,0.1,87.6,,,0.3,534.0,,,,1.0
1996-05-04,14,Picea mariana,Clone B-3,,1,,0.1,87.6,,,0.3,534.0,,,,6.0
1996-05-04,14,Picea mariana,Clone B-1,,1,,0.1,87.6,,,0.3,534.0,,,,1.0
1996-05-04,14,Picea mariana,Clone A-2,,1,,0.1,87.6,,,0.3,534.0,,,,1.0
1996-05-04,14,Picea mariana,Clone A-3,,1,,0.1,87.6,,,0.3,534.0,,,,2.0
1996-05-04,15,Picea mariana,Clone A-1,,1,,1.4,83.0,,,1.2,546.0,,,,1.0
1996-05-04,15,Picea mariana,Clone B-1,,1,,1.4,83.0,,,1.2,546.0,,,,2.0
1996-05-04,15,Picea mariana,Clone B-3,,1,,1.4,83.0,,,1.2,546.0,,,,5.0
1996-05-04,15,Picea mariana,Clone A-2,,1,,1.4,83.0,,,1.2,546.0,,,,1.0
1996-05-04,15,Picea mariana,Clone A-3,,1,,1.4,83.0,,,1.2,546.0,,,,5.0
1996-05-04,16,Picea mariana,Clone A-1,,1,,2.7,75.3,,,2.1,546.0,,,,3.0
1996-05-04,16,Picea mariana,Clone A-3,,1,,2.7,75.3,,,2.1,546.0,,,,7.0
1996-05-04,16,Picea mariana,Clone B-3,,1,,2.7,75.3,,,2.1,546.0,,,,7.0
1996-05-04,16,Picea mariana,Clone B-1,,1,,2.7,75.3,,,2.1,546.0,,,,1.0
1996-05-04,16,Picea mariana,Clone A-2,,1,,2.7,75.3,,,2.1,546.0,,,,2.0
1996-05-04,17,Picea mariana,Clone A-1,,1,,4.9,61.9,,,3.7,531.0,,,,-6.0
1996-05-04,17,Picea mariana,Clone B-3,,1,,4.9,61.9,,,3.7,531.0,,,,7.0
1996-05-04,17,Picea mariana,Clone A-3,,1,,4.9,61.9,,,3.7,531.0,,,,8.0
1996-05-04,17,Picea mariana,Clone B-1,,1,,4.9,61.9,,,3.7,531.0,,,,2.0
1996-05-04,17,Picea mariana,Clone A-2,,1,,4.9,61.9,,,3.7,531.0,,,,3.0
1996-05-04,18,Picea mariana,Clone A-1,,1,,5.9,51.9,,,4.7,476.0,,,,9.0
1996-05-04,18,Picea mariana,Clone B-3,,1,,5.9,51.9,,,4.7,476.0,,,,12.0
1996-05-04,18,Picea mariana,Clone B-1,,1,,5.9,51.9,,,4.7,476.0,,,,2.0
1996-05-04,18,Picea mariana,Clone A-2,,1,,5.9,51.9,,,4.7,476.0,,,,6.0
1996-05-04,18,Picea mariana,Clone A-3,,1,,5.9,51.9,,,4.7,476.0,,,,11.0
1996-05-04,19,Picea mariana,Clone A-1,,1,,7.0,45.0,,,5.8,436.0,,,,14.0
1996-05-04,19,Picea mariana,Clone B-1,,1,,7.0,45.0,,,5.8,436.0,,,,3.0
1996-05-04,19,Picea mariana,Clone B-3,,1,,7.0,45.0,,,5.8,436.0,,,,15.0
1996-05-04,19,Picea mariana,Clone A-2,,1,,7.0,45.0,,,5.8,436.0,,,,8.0
1996-05-04,19,Picea mariana,Clone A-3,,1,,7.0,45.0,,,5.8,436.0,,,,12.0
1996-05-04,20,Picea mariana,Clone A-1,,1,,7.6,42.7,,,6.5,427.0,,,,10.0
1996-05-04,20,Picea mariana,Clone A-3,,1,,7.6,42.7,,,6.5,427.0,,,,11.0
1996-05-04,20,Picea mariana,Clone B-3,,1,,7.6,42.7,,,6.5,427.0,,,,13.0
1996-05-04,20,Picea mariana,Clone B-1,,1,,7.6,42.7,,,6.5,427.0,,,,4.0
1996-05-04,20,Picea mariana,Clone A-2,,1,,7.6,42.7,,,6.5,427.0,,,,5.0
1996-05-04,21,Picea mariana,Clone A-1,,1,,8.6,40.2,,,7.3,432.0,,,,16.0
1996-05-04,21,Picea mariana,Clone B-3,,1,,8.6,40.2,,,7.3,432.0,,,,19.0
1996-05-04,21,Picea mariana,Clone A-3,,1,,8.6,40.2,,,7.3,432.0,,,,14.0
1996-05-04,21,Picea mariana,Clone B-1,,1,,8.6,40.2,,,7.3,432.0,,,,4.0
1996-05-04,21,Picea mariana,Clone A-2,,1,,8.6,40.2,,,7.3,432.0,,,,9.0
1996-05-04,22,Picea mariana,Clone A-1,,1,,8.4,41.3,,,7.7,443.0,,,,16.0
1996-05-04,22,Picea mariana,Clone B-3,,1,,8.4,41.3,,,7.7,443.0,,,,19.0
1996-05-04,22,Picea mariana,Clone B-1,,1,,8.4,41.3,,,7.7,443.0,,,,4.0
1996-05-04,22,Picea mariana,Clone A-2,,1,,8.4,41.3,,,7.7,443.0,,,,8.0
1996-05-04,22,Picea mariana,Clone A-3,,1,,8.4,41.3,,,7.7,443.0,,,,14.0
1996-05-04,23,Picea mariana,Clone A-1,,1,,7.3,46.8,,,7.5,451.0,,,,13.0
1996-05-04,23,Picea mariana,Clone B-1,,1,,7.3,46.8,,,7.5,451.0,,,,3.0
1996-05-04,23,Picea mariana,Clone B-3,,1,,7.3,46.8,,,7.5,451.0,,,,16.0
1996-05-04,23,Picea mariana,Clone A-2,,1,,7.3,46.8,,,7.5,451.0,,,,7.0
1996-05-04,23,Picea mariana,Clone A-3,,1,,7.3,46.8,,,7.5,451.0,,,,12.0
1996-05-05,0,Picea mariana,Clone A-1,,1,,7.7,46.2,,,7.8,468.0,,,,11.0
1996-05-05,0,Picea mariana,Clone A-2,,1,,7.7,46.2,,,7.8,468.0,,,,6.0
1996-05-05,0,Picea mariana,Clone B-1,,1,,7.7,46.2,,,7.8,468.0,,,,3.0
1996-05-05,0,Picea mariana,Clone A-3,,1,,7.7,46.2,,,7.8,468.0,,,,11.0
1996-05-05,0,Picea mariana,Clone B-3,,1,,7.7,46.2,,,7.8,468.0,,,,15.0
1996-05-05,1,Picea mariana,Clone A-1,,1,,7.2,48.7,,,7.7,476.0,,,,12.0
1996-05-05,1,Picea mariana,Clone B-3,,1,,7.2,48.7,,,7.7,476.0,,,,16.0
1996-05-05,1,Picea mariana,Clone B-1,,1,,7.2,48.7,,,7.7,476.0,,,,3.0
1996-05-05,1,Picea mariana,Clone A-2,,1,,7.2,48.7,,,7.7,476.0,,,,6.0
1996-05-05,1,Picea mariana,Clone A-3,,1,,7.2,48.7,,,7.7,476.0,,,,11.0
1996-05-05,2,Picea mariana,Clone A-1,,1,,4.7,57.8,,,6.8,476.0,,,,10.0
1996-05-05,2,Picea mariana,Clone A-3,,1,,4.7,57.8,,,6.8,476.0,,,,9.0
1996-05-05,2,Picea mariana,Clone B-3,,1,,4.7,57.8,,,6.8,476.0,,,,13.0
1996-05-05,2,Picea mariana,Clone B-1,,1,,4.7,57.8,,,6.8,476.0,,,,3.0
1996-05-05,2,Picea mariana,Clone A-2,,1,,4.7,57.8,,,6.8,476.0,,,,5.0
1996-05-05,3,Picea mariana,Clone A-1,,1,,2.4,63.7,,,5.8,470.0,,,,8.0
1996-05-05,3,Picea mariana,Clone B-1,,1,,2.4,63.7,,,5.8,470.0,,,,3.0
1996-05-05,3,Picea mariana,Clone B-3,,1,,2.4,63.7,,,5.8,470.0,,,,10.0
1996-05-05,3,Picea mariana,Clone A-2,,1,,2.4,63.7,,,5.8,470.0,,,,4.0
1996-05-05,3,Picea mariana,Clone A-3,,1,,2.4,63.7,,,5.8,470.0,,,,7.0
1996-05-05,4,Picea mariana,Clone A-1,,1,,-0.1,68.8,,,4.3,453.0,,,,5.0
1996-05-05,4,Picea mariana,Clone B-1,,1,,-0.1,68.8,,,4.3,453.0,,,,2.0
1996-05-05,4,Picea mariana,Clone B-3,,1,,-0.1,68.8,,,4.3,453.0,,,,6.0
1996-05-05,4,Picea mariana,Clone A-3,,1,,-0.1,68.8,,,4.3,453.0,,,,5.0
1996-05-05,4,Picea mariana,Clone A-2,,1,,-0.1,68.8,,,4.3,453.0,,,,2.0
1996-05-05,5,Picea mariana,Clone A-1,,1,,-0.4,73.0,,,3.2,444.0,,,,4.0
1996-05-05,5,Picea mariana,Clone A-3,,1,,-0.4,73.0,,,3.2,444.0,,,,5.0
1996-05-05,5,Picea mariana,Clone B-1,,1,,-0.4,73.0,,,3.2,444.0,,,,2.0
1996-05-05,5,Picea mariana,Clone B-3,,1,,-0.4,73.0,,,3.2,444.0,,,,5.0
1996-05-05,5,Picea mariana,Clone A-2,,1,,-0.4,73.0,,,3.2,444.0,,,,2.0
1996-05-05,6,Picea mariana,Clone A-1,,1,,-1.4,75.8,,,2.4,449.0,,,,2.0
1996-05-05,6,Picea mariana,Clone B-3,,1,,-1.4,75.8,,,2.4,449.0,,,,4.0
1996-05-05,6,Picea mariana,Clone A-2,,1,,-1.4,75.8,,,2.4,449.0,,,,1.0
1996-05-05,6,Picea mariana,Clone B-1,,1,,-1.4,75.8,,,2.4,449.0,,,,2.0
1996-05-05,6,Picea mariana,Clone A-3,,1,,-1.4,75.8,,,2.4,449.0,,,,2.0
1996-05-05,7,Picea mariana,Clone A-1,,1,,-1.9,78.4,,,1.9,453.0,,,,1.0
1996-05-05,7,Picea mariana,Clone B-1,,1,,-1.9,78.4,,,1.9,453.0,,,,1.0
1996-05-05,7,Picea mariana,Clone B-3,,1,,-1.9,78.4,,,1.9,453.0,,,,4.0
1996-05-05,7,Picea mariana,Clone A-2,,1,,-1.9,78.4,,,1.9,453.0,,,,0.0
1996-05-05,7,Picea mariana,Clone A-3,,1,,-1.9,78.4,,,1.9,453.0,,,,3.0
1996-05-05,8,Picea mariana,Clone A-1,,1,,-2.0,80.0,,,1.4,457.0,,,,1.0
1996-05-05,8,Picea mariana,Clone B-1,,1,,-2.0,80.0,,,1.4,457.0,,,,1.0
1996-05-05,8,Picea mariana,Clone B-3,,1,,-2.0,80.0,,,1.4,457.0,,,,2.0
1996-05-05,8,Picea mariana,Clone A-3,,1,,-2.0,80.0,,,1.4,457.0,,,,3.0
1996-05-05,8,Picea mariana,Clone A-2,,1,,-2.0,80.0,,,1.4,457.0,,,,1.0
1996-05-05,9,Picea mariana,Clone A-1,,1,,-2.1,80.8,,,0.7,465.0,,,,0.0
1996-05-05,9,Picea mariana,Clone A-3,,1,,-2.1,80.8,,,0.7,465.0,,,,1.0
1996-05-05,9,Picea mariana,Clone B-1,,1,,-2.1,80.8,,,0.7,465.0,,,,1.0
1996-05-05,9,Picea mariana,Clone B-3,,1,,-2.1,80.8,,,0.7,465.0,,,,3.0
1996-05-05,9,Picea mariana,Clone A-2,,1,,-2.1,80.8,,,0.7,465.0,,,,1.0
1996-05-05,10,Picea mariana,Clone A-1,,1,,-2.1,81.9,,,0.8,514.0,,,,3.0
1996-05-05,10,Picea mariana,Clone B-3,,1,,-2.1,81.9,,,0.8,514.0,,,,2.0
1996-05-05,10,Picea mariana,Clone A-2,,1,,-2.1,81.9,,,0.8,514.0,,,,1.0
1996-05-05,10,Picea mariana,Clone B-1,,1,,-2.1,81.9,,,0.8,514.0,,,,1.0
1996-05-05,10,Picea mariana,Clone A-3,,1,,-2.1,81.9,,,0.8,514.0,,,,0.0
1996-05-05,11,Picea mariana,Clone A-1,,1,,-1.9,83.3,,,1.3,554.0,,,,3.0
1996-05-05,11,Picea mariana,Clone B-1,,1,,-1.9,83.3,,,1.3,554.0,,,,-1.0
1996-05-05,11,Picea mariana,Clone B-3,,1,,-1.9,83.3,,,1.3,554.0,,,,4.0
1996-05-05,11,Picea mariana,Clone A-2,,1,,-1.9,83.3,,,1.3,554.0,,,,1.0
1996-05-05,11,Picea mariana,Clone A-3,,1,,-1.9,83.3,,,1.3,554.0,,,,-1.0
1996-05-05,12,Picea mariana,Clone A-1,,1,,-1.0,85.3,,,1.6,574.0,,,,3.0
1996-05-05,12,Picea mariana,Clone B-1,,1,,-1.0,85.3,,,1.6,574.0,,,,0.0
1996-05-05,12,Picea mariana,Clone B-3,,1,,-1.0,85.3,,,1.6,574.0,,,,3.0
1996-05-05,12,Picea mariana,Clone A-3,,1,,-1.0,85.3,,,1.6,574.0,,,,-1.0
1996-05-05,12,Picea mariana,Clone A-2,,1,,-1.0,85.3,,,1.6,574.0,,,,1.0
1996-05-05,13,Picea mariana,Clone A-1,,1,,1.5,85.1,,,2.2,598.0,,,,3.0
1996-05-05,13,Picea mariana,Clone A-3,,1,,1.5,85.1,,,2.2,598.0,,,,2.0
1996-05-05,13,Picea mariana,Clone B-1,,1,,1.5,85.1,,,2.2,598.0,,,,1.0
1996-05-05,13,Picea mariana,Clone B-3,,1,,1.5,85.1,,,2.2,598.0,,,,5.0
1996-05-05,13,Picea mariana,Clone A-2,,1,,1.5,85.1,,,2.2,598.0,,,,1.0
1996-05-05,14,Picea mariana,Clone A-1,,1,,2.5,83.7,,,2.7,619.0,,,,4.0
1996-05-05,14,Picea mariana,Clone B-3,,1,,2.5,83.7,,,2.7,619.0,,,,4.0
1996-05-05,14,Picea mariana,Clone A-2,,1,,2.5,83.7,,,2.7,619.0,,,,1.0
1996-05-05,14,Picea mariana,Clone B-1,,1,,2.5,83.7,,,2.7,619.0,,,,2.0
